City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Narni,IT,2021-10-21 19:20:10,42.5171,12.5231,66.31,73,80,7.47
293,Rafaela,AR,2021-10-21 19:20:11,-31.2503,-61.4867,90.05,16,0,7.0
294,Pangnirtung,CA,2021-10-21 19:20:11,66.1451,-65.7125,33.8,86,75,8.05
295,Hay River,CA,2021-10-21 19:20:11,60.8156,-115.7999,49.98,43,1,10.36
296,Cockburn Town,TC,2021-10-21 19:20:11,21.4612,-71.1419,82.44,76,20,15.86
297,Eureka,US,2021-10-21 19:20:11,40.8021,-124.1637,74.01,72,100,16.37
298,Shingu,JP,2021-10-21 19:20:11,33.7333,135.9833,54.27,87,100,4.59
299,Luderitz,NA,2021-10-21 19:20:12,-26.6481,15.1594,58.53,79,63,11.65
300,Kudat,MY,2021-10-21 19:20:12,6.8837,116.8477,76.93,94,20,4.61
301,Sokoto,NG,2021-10-21 19:20:12,13.0609,5.239,89.55,35,63,6.69
302,Ban Nahin,LA,2021-10-21 19:20:12,18.2418,104.2122,73.42,98,85,4.18
303,Kenai,US,2021-10-21 19:20:12,60.5544,-151.2583,41.09,96,90,3.44
304,Niort,FR,2021-10-21 19:20:12,46.3333,-0.3333,56.71,91,3,1.01
305,Riverton,US,2021-10-21 19:20:12,40.5219,-111.9391,70.45,41,1,1.99
306,Tortoli,IT,2021-10-21 19:19:29,39.9256,9.6572,70.99,68,0,5.75
307,Santa Rosa,PH,2021-10-21 19:20:13,14.3122,121.1114,78.78,86,93,4.14
308,Maumere,ID,2021-10-21 19:20:13,-8.6199,122.2111,79.3,83,91,4.25
309,Severo-Yeniseyskiy,RU,2021-10-21 19:20:13,60.3725,93.0408,32.72,83,68,5.46
310,Jonesboro,US,2021-10-21 19:20:13,35.8423,-90.7043,74.03,33,1,15.99
311,Lorengau,PG,2021-10-21 19:20:13,-2.0226,147.2712,79.61,81,99,4.54
312,Virginia Beach,US,2021-10-21 19:20:14,36.8529,-75.978,81.01,46,68,1.99
313,Pontes E Lacerda,BR,2021-10-21 19:20:14,-15.2261,-59.3353,94.82,37,45,6.24
314,Siocon,PH,2021-10-21 19:20:14,7.7061,122.1353,79.61,87,100,5.19
315,Arlit,NE,2021-10-21 19:20:14,18.7369,7.3853,90.77,11,0,6.24
316,Codrington,AU,2021-10-21 19:20:14,-38.2667,141.9667,51.49,96,83,1.66
317,Hovd,MN,2021-10-21 19:20:14,48.0056,91.6419,33.93,47,10,0.96
318,Kokoda,PG,2021-10-21 19:20:14,-8.8785,147.7407,71.62,92,15,1.81
319,Paramonga,PE,2021-10-21 19:20:15,-10.6667,-77.8333,67.96,73,16,10.74
320,Jati,PK,2021-10-21 19:20:15,24.3539,68.2671,77.9,62,0,13.11
321,Westport,US,2021-10-21 19:20:15,41.1415,-73.3579,77.14,54,1,1.01
322,Poplar Bluff,US,2021-10-21 19:20:15,36.757,-90.3929,72.99,40,1,10.36
323,Faya,SA,2021-10-21 19:20:15,18.3851,42.4509,66.31,23,10,9.01
324,Norman Wells,CA,2021-10-21 19:20:15,65.282,-126.8329,37.44,70,20,5.75
325,Phaltan,IN,2021-10-21 19:20:16,17.9833,74.4333,73.29,52,28,1.86
326,Kungurtug,RU,2021-10-21 19:20:16,50.5994,97.5228,27.46,54,5,1.88
327,Tahoua,NE,2021-10-21 19:20:16,14.8888,5.2692,92.88,26,50,5.08
328,Astoria,US,2021-10-21 19:20:16,46.1879,-123.8313,63.86,55,75,7.0
329,Egvekinot,RU,2021-10-21 19:20:16,66.3167,-179.1667,15.62,95,100,1.7
330,Kamaishi,JP,2021-10-21 19:20:17,39.2667,141.8833,45.27,76,13,6.6
331,Makasar,ID,2021-10-21 19:15:50,-5.14,119.4221,75.25,88,20,3.44
332,Hobyo,SO,2021-10-21 19:20:17,5.3505,48.5268,79.43,80,73,16.82
333,Taoudenni,ML,2021-10-21 19:20:17,22.6783,-3.9836,82.67,22,0,9.33
334,Tabou,CI,2021-10-21 19:20:17,4.423,-7.3528,77.58,87,100,7.65
335,Kadoma,JP,2021-10-21 19:20:18,34.7333,135.5833,57.18,67,82,4.05
336,Mindelo,CV,2021-10-21 19:17:14,16.8901,-24.9804,80.15,65,75,24.16
337,Camacha,PT,2021-10-21 19:20:18,33.0833,-16.3333,68.76,64,40,10.36
338,Conceicao Das Alagoas,BR,2021-10-21 19:20:18,-19.9147,-48.3883,83.98,38,38,10.31
339,Oparino,RU,2021-10-21 19:20:18,59.8518,48.2783,45.7,96,100,10.13
340,Ravar,IR,2021-10-21 19:20:18,31.2656,56.8055,62.01,42,6,10.85
341,Petropavlovsk-Kamchatskiy,RU,2021-10-21 19:20:18,53.0452,158.6483,16.39,67,0,8.95
342,Grand Gaube,MU,2021-10-21 19:20:19,-20.0064,57.6608,74.37,76,18,3.0
343,Guerrero Negro,MX,2021-10-21 19:20:19,27.9769,-114.0611,74.5,62,2,9.46
344,Akyab,MM,2021-10-21 19:20:19,20.15,92.9,78.75,87,100,3.18
345,Sunrise Manor,US,2021-10-21 19:20:19,36.2111,-115.0731,78.24,22,1,0.0
346,Innisfail,AU,2021-10-21 19:20:19,-17.5333,146.0333,74.21,90,26,3.62
347,Ihosy,MG,2021-10-21 19:20:20,-22.4,46.1167,66.61,76,3,6.44
348,Fairbanks,US,2021-10-21 19:20:20,64.8378,-147.7164,30.31,83,1,0.0
349,Yokadouma,CM,2021-10-21 19:20:20,3.5167,15.05,68.52,97,100,1.32
350,Buala,SB,2021-10-21 19:20:20,-8.145,159.5921,80.26,78,100,4.56
351,North Platte,US,2021-10-21 19:20:20,41.1239,-100.7654,58.98,51,1,1.01
352,Auki,SB,2021-10-21 19:20:20,-8.7676,160.7034,76.91,88,100,5.64
353,Ngerengere,TZ,2021-10-21 19:20:20,-6.75,38.1167,73.29,73,64,3.33
354,Gizo,SB,2021-10-21 19:20:21,-8.103,156.8419,81.68,72,96,2.06
355,La Tuque,CA,2021-10-21 19:20:21,47.4334,-72.7824,48.45,81,100,1.14
356,Udachnyy,RU,2021-10-21 19:20:21,66.4167,112.4,19.99,93,87,8.59
357,Saint-Pierre,RE,2021-10-21 19:20:21,-21.3393,55.4781,71.29,69,0,6.91
358,West Bromwich,GB,2021-10-21 19:20:21,52.5187,-1.9945,46.49,79,0,5.75
359,Samarai,PG,2021-10-21 19:20:22,-10.6167,150.6667,80.35,75,71,9.62
360,La Ronge,CA,2021-10-21 19:20:22,55.1001,-105.2842,41.22,52,20,10.36
361,Ust-Kut,RU,2021-10-21 19:20:22,56.7938,105.7672,26.42,97,83,3.6
362,Sao Sebastiao,BR,2021-10-21 19:20:22,-23.76,-45.4097,69.04,78,79,6.31
363,Shitanjing,CN,2021-10-21 19:20:22,39.2342,106.3439,41.09,29,36,5.91
364,Bonthe,SL,2021-10-21 19:20:22,7.5264,-12.505,80.04,80,100,8.52
365,Ajdabiya,LY,2021-10-21 19:20:23,30.7554,20.2263,71.42,54,22,7.14
366,Adrar,MR,2021-10-21 19:20:23,20.5022,-10.0711,77.72,10,12,10.25
367,Nachingwea,TZ,2021-10-21 19:20:23,-10.3833,38.7667,73.67,77,91,7.54
368,Tartus,SY,2021-10-21 19:20:23,34.889,35.8866,67.42,57,1,5.12
369,Zabol,AF,2021-10-21 19:20:23,32.25,67.25,61.02,20,0,11.95
370,East London,ZA,2021-10-21 19:17:47,-33.0153,27.9116,71.38,77,100,15.05
371,Mabaruma,GY,2021-10-21 19:20:23,8.2,-59.7833,78.87,92,100,7.25
372,Naze,JP,2021-10-21 19:20:24,28.3667,129.4833,67.98,79,97,19.26
373,Nyuksenitsa,RU,2021-10-21 19:20:24,60.4128,44.2397,46.06,96,76,9.48
374,Ola,RU,2021-10-21 19:20:24,59.5833,151.2833,15.44,41,22,6.22
375,Oleksandrivka,UA,2021-10-21 19:20:24,48.9634,32.2349,53.04,78,100,20.49
376,Pires Do Rio,BR,2021-10-21 19:20:24,-17.2997,-48.2794,85.23,40,59,13.11
377,Usinsk,RU,2021-10-21 19:16:30,65.9939,57.5281,29.08,78,100,13.49
378,Yomou,GN,2021-10-21 19:20:24,7.5603,-9.2653,71.64,98,100,2.75
379,Sao Gabriel Da Cachoeira,BR,2021-10-21 19:20:25,-0.1303,-67.0892,82.2,83,75,4.61
380,Priyutnoye,RU,2021-10-21 19:20:25,46.1011,43.5072,49.01,40,7,7.83
381,Invermere,CA,2021-10-21 19:20:25,50.5167,-116.0354,52.16,55,13,4.76
382,Laguna,US,2021-10-21 19:20:25,38.421,-121.4238,71.91,85,75,5.75
383,Kurilsk,RU,2021-10-21 19:17:25,45.2333,147.8833,39.94,93,100,5.26
384,Mamallapuram,IN,2021-10-21 19:20:26,12.6264,80.1722,84.25,78,28,6.29
385,Namatanai,PG,2021-10-21 19:20:26,-3.6667,152.4333,78.39,84,81,5.64
386,Narsaq,GL,2021-10-21 19:20:26,60.9167,-46.05,34.02,36,100,3.2
387,Fukue,JP,2021-10-21 19:20:26,32.6881,128.8419,64.8,59,100,18.77
388,Dong Xoai,VN,2021-10-21 19:20:26,11.5333,106.9167,73.74,97,100,1.66
389,Tezu,IN,2021-10-21 19:20:26,27.9167,96.1667,70.12,99,96,2.37
390,Chicama,PE,2021-10-21 19:20:26,-7.8447,-79.1469,63.14,60,11,11.01
391,Olutanga,PH,2021-10-21 19:20:27,7.3106,122.8464,81.68,80,98,7.9
392,Patharia,IN,2021-10-21 19:20:27,23.9,79.2,68.36,65,5,7.07
393,Zhigansk,RU,2021-10-21 19:20:27,66.7697,123.3711,29.19,82,61,20.29
394,Duku,NG,2021-10-21 19:20:27,11.2361,4.9073,82.89,57,99,1.74
395,Comodoro Rivadavia,AR,2021-10-21 19:20:27,-45.8667,-67.5,60.66,25,20,13.8
396,Sidi Ali,DZ,2021-10-21 19:20:27,36.0998,0.4206,66.74,72,13,3.13
397,Jacareacanga,BR,2021-10-21 19:20:28,-6.2222,-57.7528,82.71,78,0,5.75
398,Ambalavao,MG,2021-10-21 19:20:28,-21.8333,46.9333,68.5,64,89,1.03
399,Araceli,PH,2021-10-21 19:20:28,10.5529,119.9913,82.27,79,88,8.72
400,Ojinaga,MX,2021-10-21 19:20:28,29.5667,-104.4167,91.58,45,1,3.44
401,Pleasant Point,NZ,2021-10-21 19:20:29,-44.2667,171.1333,49.28,94,0,3.24
402,Kavaratti,IN,2021-10-21 19:20:29,10.5669,72.642,81.81,78,100,10.07
403,Shamkhal,RU,2021-10-21 19:20:29,43.0596,47.3373,42.78,70,0,8.77
404,Kysyl-Syr,RU,2021-10-21 19:20:29,63.8986,122.7617,36.54,82,83,11.72
405,Paamiut,GL,2021-10-21 19:20:29,61.994,-49.6678,36.86,43,32,10.49
406,Nishihara,JP,2021-10-21 19:20:29,26.1842,127.7558,72.68,87,75,6.91
407,Beitbridge,ZW,2021-10-21 19:20:29,-22.2167,30.0,78.01,30,100,10.74
408,Coihaique,CL,2021-10-21 19:20:30,-45.5752,-72.0662,57.81,43,40,9.22
409,Thionville,FR,2021-10-21 19:19:00,49.3333,6.3333,46.99,93,99,8.59
410,Sisimiut,GL,2021-10-21 19:20:30,66.9395,-53.6735,29.16,82,30,12.5
411,Carlos Chagas,BR,2021-10-21 19:20:30,-17.7031,-40.7664,74.19,77,100,5.23
412,San Andres,CO,2021-10-21 19:20:30,12.5847,-81.7006,86.02,70,40,6.91
413,Cuenca,EC,2021-10-21 19:20:30,-2.8833,-78.9833,60.93,82,75,8.05
414,Koslan,RU,2021-10-21 19:16:15,63.4564,48.8989,31.84,95,100,4.65
415,Mareeba,AU,2021-10-21 19:20:30,-17.0,145.4333,74.44,93,100,1.83
416,Elliot Lake,CA,2021-10-21 19:17:49,46.3834,-82.6331,44.69,89,100,9.31
417,Mount Isa,AU,2021-10-21 19:20:31,-20.7333,139.5,69.57,73,0,5.75
418,Yumen,CN,2021-10-21 19:20:31,40.2833,97.2,42.28,30,0,6.93
419,Lerwick,GB,2021-10-21 19:20:31,60.1545,-1.1494,42.8,69,100,20.4
420,Tzucacab,MX,2021-10-21 19:20:31,20.0667,-89.05,84.69,61,100,4.18
421,Mazamari,PE,2021-10-21 19:20:31,-11.3258,-74.5308,91.35,42,91,1.59
422,Andenes,NO,2021-10-21 19:20:32,69.3143,16.1194,35.58,60,75,28.77
423,Saint-Georges,GD,2021-10-21 19:20:32,12.0564,-61.7485,83.88,79,20,23.02
424,Paris,FR,2021-10-21 19:19:39,48.8534,2.3488,46.9,85,0,5.75
425,Show Low,US,2021-10-21 19:20:32,34.2542,-110.0298,70.72,21,1,10.36
426,Sarangani,PH,2021-10-21 19:20:32,5.4033,125.4636,83.35,73,99,3.29
427,Nabire,ID,2021-10-21 19:20:33,-3.3667,135.4833,75.22,92,100,2.77
428,Mbekenyera,TZ,2021-10-21 19:20:33,-10.0,38.9833,73.2,81,100,7.07
429,Killybegs,IE,2021-10-21 19:20:33,54.6333,-8.45,49.71,64,100,20.71
430,Sinnamary,GF,2021-10-21 19:20:33,5.3833,-52.95,80.55,83,98,11.18
431,Teahupoo,PF,2021-10-21 19:20:33,-17.8333,-149.2667,76.96,77,14,10.18
432,Myingyan,MM,2021-10-21 19:20:34,21.4667,95.3833,77.88,85,31,8.5
433,Tiznit,MA,2021-10-21 19:20:34,29.5833,-9.5,69.73,48,1,4.61
434,Hue,VN,2021-10-21 19:20:34,16.4667,107.6,78.91,94,40,2.3
435,Bontang,ID,2021-10-21 19:20:34,0.1333,117.5,76.91,88,77,3.29
436,Rassvet,RU,2021-10-21 19:20:34,46.8333,40.75,47.71,60,71,2.24
437,Hefei,CN,2021-10-21 19:20:34,31.8639,117.2808,50.02,100,100,2.24
438,Okha,RU,2021-10-21 19:20:35,53.5739,142.9478,32.16,91,100,9.91
439,Farafangana,MG,2021-10-21 19:20:35,-22.8167,47.8333,69.21,90,100,13.69
440,Vila Velha,BR,2021-10-21 19:20:35,-20.3297,-40.2925,73.35,68,90,12.66
441,Lethem,GY,2021-10-21 19:20:35,3.3803,-59.7968,89.82,54,92,5.12
442,Takapau,NZ,2021-10-21 19:20:35,-40.0333,176.35,52.18,84,100,4.76
443,Sungairaya,ID,2021-10-21 19:20:35,0.7,108.9,77.23,89,100,5.99
444,Ariquemes,BR,2021-10-21 19:20:35,-9.9133,-63.0408,87.87,56,97,1.86
445,Esperance,AU,2021-10-21 19:20:36,-33.8667,121.9,55.24,83,32,12.95
446,Port-Cartier,CA,2021-10-21 19:20:36,50.0334,-66.8654,52.02,83,100,4.09
447,Chalon-Sur-Saone,FR,2021-10-21 19:19:46,46.7833,4.85,55.98,72,45,7.92
448,Samfya,ZM,2021-10-21 19:20:36,-11.3649,29.5565,79.57,38,91,12.53
449,Shu,KZ,2021-10-21 19:20:36,43.5983,73.7614,40.8,87,100,10.67
450,Storforshei,NO,2021-10-21 19:20:36,66.4043,14.5233,31.78,74,75,12.66
451,Abha,SA,2021-10-21 19:20:37,18.2164,42.5053,66.02,18,0,9.22
452,Hayrabolu,TR,2021-10-21 19:20:37,41.2131,27.1069,51.26,76,0,10.04
453,Hambantota,LK,2021-10-21 19:20:37,6.1241,81.1185,79.32,85,44,11.39
454,Ballina,AU,2021-10-21 19:20:37,-28.8667,153.5667,62.78,99,49,4.29
455,Tutoia,BR,2021-10-21 19:20:37,-2.7619,-42.2744,89.58,70,31,10.13
456,Okakarara,NA,2021-10-21 19:20:37,-20.5833,17.4333,70.74,27,1,9.95
457,Mancio Lima,BR,2021-10-21 19:20:37,-7.6142,-72.8958,91.47,58,75,4.61
458,Chaykovskaya,RU,2021-10-21 19:20:38,58.1279,55.5378,33.69,97,100,10.51
459,Orange Cove,US,2021-10-21 19:20:38,36.6244,-119.3137,82.49,23,90,3.18
460,Komsomolskiy,UZ,2021-10-21 19:20:38,40.4272,71.7189,52.52,58,100,6.91
461,Ahuimanu,US,2021-10-21 19:20:38,21.4447,-157.8378,78.78,71,75,0.0
462,Palmerston,AU,2021-10-21 19:20:38,-12.486,130.9833,84.18,83,21,11.5
463,Umm Lajj,SA,2021-10-21 19:17:51,25.0213,37.2685,79.66,66,0,11.27
464,Zlatibor,RS,2021-10-21 19:20:13,43.7168,19.7,50.85,88,24,5.66
465,Thinadhoo,MV,2021-10-21 19:20:39,0.5333,72.9333,82.81,71,31,10.27
466,Kapoeta,SS,2021-10-21 19:20:39,4.7717,33.5903,83.19,43,100,3.94
467,Palmer,US,2021-10-21 19:20:39,42.1584,-72.3287,76.08,46,27,3.0
468,Clarence Town,AU,2021-10-21 19:20:39,-32.5833,151.7833,60.82,98,2,2.24
469,Vega De Alatorre,MX,2021-10-21 19:20:39,20.0333,-96.6333,83.48,71,100,11.23
470,Jiuquan,CN,2021-10-21 19:20:39,39.7432,98.5174,42.55,24,0,1.72
471,Nalut,LY,2021-10-21 19:20:40,30.3333,10.85,72.1,42,9,13.62
472,Nanortalik,GL,2021-10-21 19:20:40,60.1432,-45.2371,41.4,41,100,7.61
473,Baft,IR,2021-10-21 19:20:40,29.234,56.6057,56.93,51,0,6.26
474,Kihei,US,2021-10-21 19:20:40,20.785,-156.4656,83.46,71,40,6.91
475,Dakar,SN,2021-10-21 19:18:01,14.6937,-17.4441,86.13,66,43,0.0
476,Ambulu,ID,2021-10-21 19:20:40,-8.345,113.6058,75.94,90,100,2.57
477,Khuzhir,RU,2021-10-21 19:20:41,53.1939,107.3397,38.66,82,15,11.14
478,Joshimath,IN,2021-10-21 19:20:41,30.5667,79.5667,58.53,51,5,5.28
479,Ansalta,RU,2021-10-21 19:20:41,42.6894,46.1178,44.62,64,1,4.9
480,Hamilton,US,2021-10-21 19:20:41,39.1834,-84.5333,74.03,60,20,1.99
481,Lixourion,GR,2021-10-21 19:20:41,38.2019,20.4314,64.26,74,59,8.39
482,Mwinilunga,ZM,2021-10-21 19:20:41,-11.7358,24.4293,71.49,55,75,4.03
483,Pecanha,BR,2021-10-21 19:20:41,-18.5486,-42.5569,68.07,75,99,3.96
484,Maralal,KE,2021-10-21 19:20:42,1.0968,36.698,64.47,64,100,8.84
485,Poya,NC,2021-10-21 19:20:42,-21.35,165.15,67.26,88,100,4.74
486,Oeiras,BR,2021-10-21 19:20:42,-7.0253,-42.1311,89.76,46,98,4.16
487,Hokitika,NZ,2021-10-21 19:20:42,-42.7167,170.9667,51.73,72,100,5.59
488,Sassandra,CI,2021-10-21 19:20:42,4.95,-6.0833,76.66,91,100,5.93
489,Beyneu,KZ,2021-10-21 19:20:42,45.3167,55.2,43.23,53,100,7.14
490,Colmenar Viejo,ES,2021-10-21 19:20:43,40.6591,-3.7676,63.18,64,5,1.01
491,Anau,PF,2021-10-21 19:20:43,-16.5167,-151.7333,77.23,77,9,6.82
492,Hirado,JP,2021-10-21 19:20:43,33.3597,129.5531,59.36,73,93,17.45
493,Luang Prabang,LA,2021-10-21 19:20:43,19.8856,102.1347,70.86,98,23,1.19
494,Kouvola,FI,2021-10-21 19:20:44,60.8667,26.7,48.52,99,90,9.22
495,Wicklow,IE,2021-10-21 19:20:44,53.0,-6.4167,42.04,84,56,6.44
496,Sambava,MG,2021-10-21 19:20:44,-14.2667,50.1667,71.58,90,27,4.79
497,Eirunepe,BR,2021-10-21 19:20:44,-6.6603,-69.8736,88.47,56,100,2.35
498,Krasnogorskiy,RU,2021-10-21 19:20:44,54.6025,61.231,32.18,76,100,13.82
499,Lavrentiya,RU,2021-10-21 19:20:44,65.5833,-171.0,22.69,92,71,3.24
500,Markova,UA,2021-10-21 19:20:44,48.6758,24.4138,56.59,68,98,11.7
501,Tabas,IR,2021-10-21 19:20:45,33.5959,56.9244,62.15,39,0,12.08
502,Khrebtovaya,RU,2021-10-21 19:20:45,56.7032,104.2494,23.74,93,79,4.27
503,Kaitangata,NZ,2021-10-21 19:20:45,-46.2817,169.8464,41.32,90,32,1.95
504,Matagami,CA,2021-10-21 19:20:45,49.7502,-77.6328,33.91,93,90,3.44
505,Bozhou,CN,2021-10-21 19:20:46,33.8772,115.7703,51.28,81,52,3.15
506,Chabahar,IR,2021-10-21 19:17:40,25.2919,60.643,78.67,76,0,6.69
507,Platanos,GR,2021-10-21 19:20:46,37.6667,21.6167,64.08,78,5,1.95
508,Golden,US,2021-10-21 19:16:44,39.7555,-105.2211,67.03,25,100,1.01
509,Loudeac,FR,2021-10-21 19:20:46,48.1783,-2.7543,50.36,71,31,6.11
510,Kulhudhuffushi,MV,2021-10-21 19:20:46,6.6221,73.07,80.69,80,80,8.28
511,Berbera,SO,2021-10-21 19:20:47,10.4396,45.0143,86.23,51,100,2.93
512,Caxito,AO,2021-10-21 19:20:47,-8.5785,13.6643,77.18,80,95,6.62
513,Caravelas,BR,2021-10-21 19:20:47,-17.7125,-39.2481,75.07,81,100,11.39
514,Beaverlodge,CA,2021-10-21 19:20:47,55.2166,-119.4361,34.95,67,41,7.09
515,Nanning,CN,2021-10-21 19:18:39,22.8167,108.3167,63.05,75,100,4.21
516,Tambacounda,SN,2021-10-21 19:20:47,13.7539,-13.7586,82.45,83,0,2.3
517,Whitehorse,CA,2021-10-21 19:20:47,60.7161,-135.0538,42.03,75,20,15.01
518,Smoky Lake,CA,2021-10-21 19:20:48,54.1169,-112.4686,44.49,56,0,4.61
519,Ulladulla,AU,2021-10-21 19:20:48,-35.35,150.4667,57.87,92,72,1.77
520,Imbituba,BR,2021-10-21 19:20:48,-28.24,-48.6703,73.29,69,75,16.37
521,Obregon,NI,2021-10-21 19:20:48,11.9566,-85.9636,93.67,65,99,8.97
522,Svetlogorsk,BY,2021-10-21 19:20:48,52.6333,29.7333,57.22,60,95,17.36
523,Nhulunbuy,AU,2021-10-21 19:20:48,-12.2333,136.7667,79.41,89,94,4.61
524,Catole Do Rocha,BR,2021-10-21 19:20:48,-6.3439,-37.7467,94.62,31,100,7.76
525,Lagoa,PT,2021-10-21 19:20:49,39.05,-27.9833,68.4,70,100,8.39
526,Belur,IN,2021-10-21 19:20:49,13.1667,75.8667,68.02,95,99,7.31
527,Balkanabat,TM,2021-10-21 19:20:49,39.5108,54.3671,52.65,36,8,3.06
528,Axim,GH,2021-10-21 19:20:49,4.8699,-2.2405,78.66,85,100,6.64
529,Kualakapuas,ID,2021-10-21 19:20:49,-3.0091,114.3876,75.34,94,100,1.41
530,Batagay,RU,2021-10-21 19:20:49,67.6333,134.6333,12.87,94,100,5.7
531,Srednekolymsk,RU,2021-10-21 19:20:49,67.45,153.6833,-12.01,100,85,1.97
532,Baculin,PH,2021-10-21 19:20:50,7.4525,126.5842,77.41,83,69,4.72
533,Novobirilyussy,RU,2021-10-21 19:20:50,56.9514,90.6661,40.12,64,99,5.75
534,Mandla,IN,2021-10-21 19:20:50,22.6,80.3833,64.47,71,0,1.34
535,Andros Town,BS,2021-10-21 19:20:50,24.7,-77.7667,84.16,72,32,17.45
536,Xingyi,CN,2021-10-21 19:20:50,24.1877,102.817,48.61,95,100,4.21
537,Kibre Mengist,ET,2021-10-21 19:20:51,5.8833,38.9833,59.99,88,89,0.89
538,Kanakapura,IN,2021-10-21 19:20:51,12.55,77.4167,71.47,90,100,2.62
539,Washougal,US,2021-10-21 19:20:51,45.5826,-122.3534,69.22,54,75,19.57
540,Elizabeth City,US,2021-10-21 19:20:51,36.2946,-76.2511,80.8,48,1,11.99
541,Flinders,AU,2021-10-21 19:20:51,-34.5833,150.8552,61.21,88,71,2.8
542,Moreira Sales,BR,2021-10-21 19:20:51,-24.0622,-53.0069,76.86,42,4,1.14
543,Erzin,TR,2021-10-21 19:20:51,36.9559,36.2,59.72,33,0,4.09
544,Nisia Floresta,BR,2021-10-21 19:20:52,-6.0911,-35.2086,86.81,64,97,10.94
545,Vietri Sul Mare,IT,2021-10-21 19:20:52,40.6687,14.7253,68.86,91,100,9.53
546,Kargopol,RU,2021-10-21 19:20:52,61.5071,38.9456,41.22,95,82,6.4
547,Alofi,NU,2021-10-21 19:20:52,-19.0595,-169.9187,76.89,69,40,14.97
548,Cumpas,MX,2021-10-21 19:20:52,29.9833,-109.7833,86.59,23,0,4.34
549,Portland,US,2021-10-21 19:20:52,45.5234,-122.6762,69.37,58,75,1.99
550,Tipperary,IE,2021-10-21 19:20:53,52.4733,-8.1558,47.12,88,21,5.91
551,Kruisfontein,ZA,2021-10-21 19:20:53,-34.0033,24.7314,63.88,66,100,8.37
552,Nikel,RU,2021-10-21 19:20:53,69.4128,30.222,33.98,83,100,19.24
553,Castle Bruce,DM,2021-10-21 19:20:53,15.4333,-61.2667,84.25,70,75,12.66
554,Ljubovija,RS,2021-10-21 19:20:53,44.1894,19.3767,60.24,72,97,4.0
555,Rawson,AR,2021-10-21 19:19:25,-43.3002,-65.1023,57.81,46,73,19.17
556,Smithers,CA,2021-10-21 19:20:53,54.7804,-127.1743,37.72,100,90,6.91
557,Muros,ES,2021-10-21 19:20:54,42.7762,-9.0603,63.84,84,33,6.96
558,Inta,RU,2021-10-21 19:20:54,66.0317,60.1659,30.34,75,100,11.77
559,Honiara,SB,2021-10-21 19:20:54,-9.4333,159.95,77.31,86,100,2.37
560,Avigliana,IT,2021-10-21 19:20:54,45.0771,7.3986,57.79,83,5,1.01
561,Bom Jardim,BR,2021-10-21 19:20:54,-7.7958,-35.5872,88.14,57,99,13.31
562,Maloy,NO,2021-10-21 19:20:54,61.9353,5.1136,42.06,82,100,1.99
563,Chara,RU,2021-10-21 19:20:54,56.9064,118.2631,30.51,76,100,2.48
564,Puerto Madero,MX,2021-10-21 19:20:55,14.7208,-92.4215,88.0,79,75,2.3
565,Bardiyah,LY,2021-10-21 19:20:55,31.7561,25.0865,68.52,65,1,7.94
566,Easton,US,2021-10-21 19:19:09,40.6884,-75.2207,78.15,46,1,3.0
567,Pizarro,CO,2021-10-21 19:20:55,4.9533,-77.366,78.03,87,99,13.85
568,Kaoma,ZM,2021-10-21 19:20:55,-14.7833,24.8,73.81,47,75,4.0
569,Bud,US,2021-10-21 19:20:55,39.447,-86.1758,63.82,67,21,17.07
570,Sao Jose Da Coroa Grande,BR,2021-10-21 19:20:55,-8.8978,-35.1478,81.48,76,24,14.88
